No.,Ticker,Company,Sector,Industry,Country,Market Cap,P/E,Price,Change,Volume
2910,FSM,Fortuna Silver Mines Inc.,Basic Materials,Silver,Canada,601.10M,89.29,3.75,-5.54%,"2,784,146"
2909,ACIA,"Acacia Communications, Inc.",Technology,Communication Equipment,USA,2.85B,89.04,68.38,-0.36%,"528,612"
2908,PENN,"Penn National Gaming, Inc.",Services,Resorts & Casinos,USA,3.75B,88.84,32.07,-10.77%,"6,016,552"
2907,TYL,"Tyler Technologies, Inc.",Technology,Technical & System Software,USA,12.84B,88.08,322.03,-1.35%,"263,366"
2906,RPAI,"Retail Properties of America, Inc.",Financial,REIT - Retail,USA,2.45B,88.02,11.53,-4.63%,"1,796,626"
2905,DOC,Physicians Realty Trust,Financial,REIT - Healthcare Facilities,USA,3.81B,87.88,20.3,-1.79%,"2,819,557"
2904,ACH,Aluminum Corporation of China Limited,Basic Materials,Aluminum,China,6.67B,87.82,6.85,-2.14%,"115,610"
2903,AMZN,"Amazon.com, Inc.",Services,Catalog & Mail Order Houses,USA,1008.82B,85.7,1972.74,-1.82%,"6,107,444"
2902,HCFT,"Hunt Companies Finance Trust, Inc.",Financial,Mortgage Investment,USA,76.31M,85.53,3.25,-1.22%,"79,677"
2901,PTNR,Partner Communications Company Ltd.,Technology,Wireless Communications,Israel,890.02M,84.86,4.75,-3.41%,"1,991"
2900,PDLB,PDL Community Bancorp,Financial,REIT - Retail,USA,249.14M,83.91,14.18,-1.80%,"8,104"
2898,BKR,Baker Hughes Company,Services,Technical Services,USA,19.32B,83.5,18.62,-4.41%,"8,498,165"
2899,MGM,MGM Resorts International,Services,Resorts & Casinos,USA,14.46B,83.5,27.89,-6.09%,"14,172,564"
2897,GLOB,Globant S.A.,Technology,Information Technology Services,Luxembourg,3.89B,83.33,116,-5.90%,"439,419"
2896,UGP,Ultrapar Participacoes S.A.,Basic Materials,Oil & Gas Refining & Marketing,Brazil,5.17B,82.96,4.48,-1.32%,"1,223,821"
2895,ARCO,Arcos Dorados Holdings Inc.,Services,Restaurants,Argentina,1.42B,82.86,6.96,-2.79%,"384,327"
2894,HABT,"The Habit Restaurants, Inc.",Services,Restaurants,USA,364.22M,82.6,13.96,-0.07%,"616,384"
2893,SAND,Sandstorm Gold Ltd.,Basic Materials,Gold,Canada,1.33B,82.44,7.42,-3.13%,"3,764,122"
2892,CSGP,"CoStar Group, Inc.",Financial,Property Management,USA,25.77B,82.24,698.25,-1.23%,"492,586"
2891,CCI,Crown Castle International Corp. (REIT),Technology,Diversified Communication Services,USA,67.82B,82.17,163.02,-2.01%,"2,037,771"
2890,VREX,Varex Imaging Corporation,Healthcare,Medical Appliances & Equipment,USA,927.15M,81.85,23.49,-4.08%,"328,277"
2889,ETRN,Equitrans Midstream Corporation,Basic Materials,Independent Oil & Gas,USA,2.35B,81.82,9,-8.81%,"5,592,104"
2888,FPAC,Far Point Acquisition Corporation,Conglomerates,Conglomerates,USA,827.01M,81.64,10.45,-0.38%,"1,857,030"
2887,BTG,B2Gold Corp.,Basic Materials,Gold,Canada,4.68B,81.43,4.56,-4.80%,"12,323,380"
2886,GPN,Global Payments Inc.,Services,Business Services,USA,58.55B,81.29,191.2,-4.60%,"2,794,470"
2885,HCAP,Harvest Capital Credit Corporation,Financial,Asset Management,USA,50.66M,81.24,8.53,-2.90%,"16,862"
2884,IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,7.88B,80.61,55.3,-3.15%,"1,154,959"
2883,PNTG,"The Pennant Group, Inc.",Healthcare,Long-Term Care Facilities,USA,856.67M,80.57,30.86,-2.80%,"66,830"
2882,POST,"Post Holdings, Inc.",Consumer Goods,Food - Major Diversified,USA,7.18B,80.1,101.81,-1.82%,"1,013,173"
2881,BDN,Brandywine Realty Trust,Financial,REIT - Diversified,USA,2.72B,79.74,15.31,-2.86%,"1,891,424"
2880,ACC,"American Campus Communities, Inc.",Financial,REIT - Residential,USA,6.58B,79.34,48,-1.54%,"922,364"
2879,PDS,Precision Drilling Corporation,Basic Materials,Oil & Gas Equipment & Services,Canada,378.37M,79.33,1.19,-7.75%,"825,175"
2878,UDR,"UDR, Inc.",Financial,REIT - Residential,USA,14.52B,79.06,49.49,-2.04%,"2,644,959"
2877,CLGX,"CoreLogic, Inc.",Technology,Information Technology Services,USA,3.86B,78.78,48.37,-4.63%,"909,507"
2876,JYNT,The Joint Corp.,Healthcare,Hospitals,USA,213.21M,78.72,15.35,-3.40%,"143,819"
2875,LMRK,Landmark Infrastructure Partners LP,Financial,Property Management,USA,409.11M,78.71,15.9,-3.28%,"103,242"
2874,AMSWA,"American Software, Inc.",Technology,Application Software,USA,466.23M,78.66,17.62,-6.48%,"342,333"
2873,IGT,International Game Technology PLC,Services,Gaming Activities,USA,2.62B,78.54,12.41,-3.95%,"2,920,465"
2872,NUVA,"NuVasive, Inc.",Healthcare,Medical Appliances & Equipment,USA,3.88B,78.53,70.91,-3.23%,"755,448"
2871,SPTN,SpartanNash Company,Services,Food Wholesale,USA,477.81M,78.19,12.74,-4.39%,"306,806"
2869,PACQ,Pure Acquisition Corp.,Conglomerates,Conglomerates,USA,396.96M,77.78,10.5,0.48%,"322,229"
2870,CKX,"CKX Lands, Inc.",Financial,Property Management,USA,18.02M,77.78,9.1,-2.15%,496
2868,SRDX,"Surmodics, Inc.",Healthcare,Diagnostic Substances,USA,497.12M,77.64,36.26,-1.01%,"107,786"
2867,III,"Information Services Group, Inc.",Technology,Information Technology Services,USA,156.35M,77.62,3.26,0.62%,"108,913"
2866,SPAQ,Spartan Energy Acquisition Corp.,Financial,Asset Management,USA,563.59M,77.35,10.21,-0.10%,"169,115"
2865,AE,"Adams Resources & Energy, Inc.",Basic Materials,Oil & Gas Refining & Marketing,USA,130.51M,77.11,31,-3.52%,"8,736"
2864,UFCS,"United Fire Group, Inc.",Financial,Property & Casualty Insurance,USA,1.06B,76.26,42.25,-3.58%,"42,114"
2863,KWR,Quaker Chemical Corporation,Basic Materials,Specialty Chemicals,USA,3.15B,75.97,174.5,-1.55%,"281,664"
2862,WTRU,"Aqua America, Inc.",Utilities,Water Utilities,USA,11.73B,74.91,65.92,-2.40%,"68,181"
2861,VTIQ,VectoIQ Acquisition Corp.,Conglomerates,Conglomerates,USA,308.26M,74.82,10.4,-0.48%,"1,874"
2860,SMPL,The Simply Good Foods Company,Consumer Goods,Food - Major Diversified,USA,2.34B,74.53,24,5.36%,"2,839,234"
2859,VIAV,Viavi Solutions Inc.,Technology,Communication Equipment,USA,3.14B,74.5,13.41,-2.12%,"3,347,207"
2858,DLPH,Delphi Technologies PLC,Consumer Goods,Auto Parts,United Kingdom,1.21B,74.15,13.57,-4.84%,"4,364,813"
2857,DGII,Digi International Inc.,Technology,Communication Equipment,USA,407.38M,74.11,14.15,-3.25%,"326,921"
2856,AKS,AK Steel Holding Corporation,Basic Materials,Steel & Iron,USA,835.02M,73.71,2.58,-4.80%,"10,565,886"
2855,RTLR,Rattler Midstream LP,Basic Materials,Independent Oil & Gas,USA,2.15B,73.63,13.99,-6.04%,"1,153,188"
2854,DHT,"DHT Holdings, Inc.",Services,Shipping,Bermuda,747.45M,73.53,5,-2.34%,"3,884,474"
2853,PAYS,"PaySign, Inc.",Services,Business Services,USA,410.20M,73.51,8.16,-7.33%,"918,662"
2852,UAA,"Under Armour, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,6.55B,73.37,14.82,-4.26%,"8,719,390"
2851,VRNT,Verint Systems Inc.,Technology,Business Software & Services,USA,3.71B,73.2,55.56,-2.94%,"381,033"
2849,VEEV,Veeva Systems Inc.,Technology,Healthcare Information Services,USA,23.00B,73.01,149.96,-2.64%,"1,501,007"
2850,SSTK,"Shutterstock, Inc.",Services,Business Services,USA,1.49B,73.01,41.25,1.28%,"356,414"
2848,INTT,inTEST Corporation,Technology,Semiconductor - Integrated Circuits,USA,58.25M,72.6,5.59,-0.89%,"65,886"
2847,XRAY,DENTSPLY SIRONA Inc.,Healthcare,Medical Instruments & Supplies,USA,11.57B,72.13,51.5,-5.88%,"2,203,633"
2846,SLP,"Simulations Plus, Inc.",Technology,Business Software & Services,USA,639.87M,71.93,36.11,-2.93%,"142,321"
2845,CARG,"CarGurus, Inc.",Services,Auto Dealerships,USA,3.08B,71.92,26.75,-0.47%,"2,537,028"
2844,HAE,Haemonetics Corporation,Healthcare,Medical Instruments & Supplies,USA,5.60B,71.89,110.14,-4.07%,"349,199"
2843,WTRG,"Essential Utilities, Inc.",Utilities,Water Utilities,USA,10.98B,71.74,50.43,-2.40%,"1,113,174"
2842,JOE,The St. Joe Company,Financial,Real Estate Development,USA,1.21B,71.67,20.21,-2.98%,"342,078"
2841,TFSL,TFS Financial Corporation,Financial,Regional - Midwest Banks,USA,6.03B,71.49,21.59,-2.40%,"288,238"
2840,SAFE,Safehold Inc.,Financial,REIT - Diversified,USA,2.64B,71.39,56.9,1.77%,"281,630"
2839,MIC,Macquarie Infrastructure Corporation,Services,"Air Services, Other",USA,3.50B,71.32,40.51,-8.86%,"2,423,563"
2838,TME,Tencent Music Entertainment Group,Technology,Internet Information Providers,China,20.35B,70.8,12.32,0.82%,"8,487,214"
2837,NOVT,Novanta Inc.,Technology,Scientific & Technical Instruments,USA,3.07B,70.14,85.36,-3.26%,"156,363"
2836,PCYG,"Park City Group, Inc.",Technology,Business Software & Services,USA,102.93M,69.86,5.17,-3.36%,"52,375"
2835,SCHL,Scholastic Corporation,Services,Publishing - Books,USA,1.12B,69.7,32.48,-5.47%,"257,790"
2834,MPWR,"Monolithic Power Systems, Inc.",Technology,Semiconductor - Specialized,USA,7.45B,69.25,164.54,-0.80%,"423,129"
2833,PRGS,Progress Software Corporation,Technology,Application Software,USA,1.87B,69.22,40.28,-4.03%,"266,177"
2832,WELL,Welltower Inc.,Financial,REIT - Healthcare Facilities,USA,34.40B,69.2,82.97,-4.22%,"3,761,629"
2831,CMG,"Chipotle Mexican Grill, Inc.",Services,Restaurants,USA,23.96B,69.17,856.01,-3.28%,"700,001"
2830,CHTR,"Charter Communications, Inc.",Services,CATV Systems,USA,109.55B,69.07,517.99,-2.03%,"1,679,160"
2829,TRNO,Terreno Realty Corporation,Financial,REIT - Industrial,USA,3.96B,69.06,58.98,-2.27%,"400,573"
2828,MRCY,"Mercury Systems, Inc.",Technology,Computer Peripherals,USA,4.52B,68.43,80.81,-2.98%,"661,318"
2827,AMT,American Tower Corporation (REIT),Financial,REIT - Diversified,USA,109.26B,68.37,246.14,0.42%,"2,267,551"
2826,GEL,"Genesis Energy, L.P.",Basic Materials,Oil & Gas Pipelines,USA,1.53B,68.07,11.98,-9.17%,"4,319,699"
2825,IIPR,"Innovative Industrial Properties, Inc.",Financial,REIT - Industrial,USA,1.67B,67.84,96.54,-5.62%,"761,264"
2824,HUD,Hudson Ltd.,Services,"Specialty Retail, Other",United Kingdom,1.04B,67.68,11.1,-5.13%,"405,659"
2823,CYBR,CyberArk Software Ltd.,Technology,Business Software & Services,Israel,4.20B,67.51,109.64,-4.56%,"1,052,239"
2822,UA,"Under Armour, Inc.",Consumer Goods,Textile - Apparel Clothing,USA,-,67.3,13.46,-4.81%,"3,150,368"
2821,PG,The Procter & Gamble Company,Consumer Goods,Personal Products,USA,299.58B,67.09,121.43,-1.52%,"7,857,070"
2820,YNDX,Yandex N.V.,Technology,Internet Information Providers,Netherlands,13.85B,66.99,40.06,-4.66%,"16,156,408"
2819,NATR,"Nature's Sunshine Products, Inc.",Healthcare,Drugs - Generic,USA,182.79M,65.85,9.35,-6.87%,"7,052"
2818,CMD,Cantel Medical Corp.,Healthcare,Medical Instruments & Supplies,USA,2.84B,65.55,66.27,-2.14%,"378,605"
2817,UIS,Unisys Corporation,Technology,Information Technology Services,USA,1.03B,65.37,15.82,-2.71%,"1,165,136"
2816,NFJ,"AllianzGI NFJ Dividend, Interest & Premium Strategy Fund",Financial,Closed-End Fund - Equity,USA,1.20B,65.34,12.61,-3.67%,"298,992"
2815,FRPH,"FRP Holdings, Inc.",Financial,Property Management,USA,486.98M,64.81,49.19,0.00%,"3,703"
2814,LIND,"Lindblad Expeditions Holdings, Inc.",Consumer Goods,"Recreational Goods, Other",USA,667.59M,64.56,13.17,-4.53%,"177,978"
2813,SSRM,SSR Mining Inc.,Basic Materials,Gold,Canada,2.22B,64.34,18.01,-0.58%,"1,865,806"
2812,DCUE,"Dominion Energy, Inc.",Utilities,Diversified Utilities,USA,72.85B,64.28,111.2,-1.76%,"153,996"
2811,KFFB,Kentucky First Federal Bancorp,Financial,Savings & Loans,USA,62.69M,63.78,7.59,-1.63%,"1,123"
2810,IFN,"The India Fund, Inc.",Financial,Asset Management,USA,528.14M,63.73,19.63,-1.16%,"194,957"
2809,ARWR,"Arrowhead Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,3.58B,63.42,34.12,-6.24%,"1,757,170"
2808,CRHM,CRH Medical Corporation,Healthcare,Medical Instruments & Supplies,Canada,260.33M,62.76,3.64,-7.61%,"61,690"
2807,FISV,"Fiserv, Inc.",Services,Business Services,USA,78.51B,62.6,113.25,-2.86%,"4,109,477"
2806,ROL,"Rollins, Inc.",Services,Business Services,USA,12.52B,62.25,38.66,-2.52%,"811,217"
2805,ADUS,Addus HomeCare Corporation,Healthcare,Home Health Care,USA,1.46B,62.16,93.62,-2.88%,"96,977"
2804,CTLT,"Catalent, Inc.",Healthcare,Drugs - Generic,USA,8.45B,62.04,54.72,-2.15%,"1,265,276"
2803,MDP,Meredith Corporation,Services,Publishing - Periodicals,USA,1.33B,62.03,27.85,-6.32%,"1,921,252"
2802,YELP,Yelp Inc.,Technology,Internet Information Providers,USA,2.40B,61.6,33.51,3.36%,"2,595,355"
2801,ISDR,Issuer Direct Corporation,Technology,Information Technology Services,USA,45.49M,61.38,11.97,-2.92%,"1,688"
2800,GAM,"General American Investors Company, Inc.",Financial,Closed-End Fund - Equity,USA,900.52M,61.35,36.38,-3.27%,"75,579"
2799,MKTX,MarketAxess Holdings Inc.,Financial,Investment Brokerage - National,USA,12.67B,61.34,331.2,-3.13%,"281,889"
2798,SMTC,Semtech Corporation,Technology,Semiconductor - Integrated Circuits,USA,2.89B,61.31,42.12,-2.75%,"550,292"
2797,VNCE,Vince Holding Corp.,Consumer Goods,Textile - Apparel Clothing,USA,148.61M,61.26,12.68,-7.65%,"33,911"
2796,AHH,"Armada Hoffler Properties, Inc.",Financial,REIT - Diversified,USA,1.37B,61.08,18.08,-2.06%,"413,680"
2795,PLNT,"Planet Fitness, Inc.",Services,Sporting Activities,USA,7.38B,61.03,81.17,-3.64%,"2,302,993"
2794,CCJ,Cameco Corporation,Basic Materials,Industrial Metals & Minerals,Canada,3.42B,60.99,8.6,-3.26%,"2,388,133"
2793,INFO,IHS Markit Ltd.,Services,Business Services,United Kingdom,29.95B,60.9,74.91,-3.28%,"2,164,126"
2792,EGAN,eGain Corporation,Technology,Business Software & Services,USA,282.84M,60.79,9.24,-5.42%,"251,024"
2791,EOI,Eaton Vance Enhanced Equity Income Fund,Financial,Closed-End Fund - Equity,USA,592.05M,60.73,15.06,-3.52%,"212,298"
2790,CATM,Cardtronics plc,Services,Business Services,USA,1.86B,60.39,38.29,0.37%,"677,854"
2788,VRSK,"Verisk Analytics, Inc.",Services,Business Services,USA,26.66B,60.26,162.82,-2.84%,"983,179"
2789,HHR,HeadHunter Group PLC,Services,Staffing & Outsourcing Services,Russia,1.26B,60.26,25.31,-0.04%,"252,776"
2787,UNIT,Uniti Group Inc.,Financial,REIT - Industrial,USA,2.02B,60.17,10.35,-2.73%,"2,321,510"
2785,PJT,PJT Partners Inc.,Financial,Asset Management,USA,1.75B,59.83,49.66,-0.84%,"160,157"
2786,OMCL,"Omnicell, Inc.",Technology,Healthcare Information Services,USA,3.59B,59.83,85.2,-2.39%,"272,616"
2784,ICUI,"ICU Medical, Inc.",Healthcare,Medical Instruments & Supplies,USA,4.21B,59.7,203.99,-2.68%,"96,500"
2783,RYN,Rayonier Inc.,Industrial Goods,"Lumber, Wood Production",USA,3.50B,59.54,27.15,-5.17%,"511,482"
2782,GRIF,"Griffin Industrial Realty, Inc.",Financial,Property Management,USA,212.72M,59.23,42.29,1.03%,"1,553"
2781,KLIC,"Kulicke and Soffa Industries, Inc.",Technology,Semiconductor Equipment & Materials,Singapore,1.50B,59.2,22.85,-4.51%,"343,082"
2780,NEOG,Neogen Corporation,Healthcare,Diagnostic Substances,USA,3.53B,58.92,66.99,-5.41%,"199,523"
2779,CVX,Chevron Corporation,Basic Materials,Major Integrated Oil & Gas,USA,191.83B,58.72,100.71,-3.82%,"12,704,268"
2778,O,Realty Income Corporation,Financial,REIT - Retail,USA,26.82B,58.68,80.92,-1.52%,"3,899,210"
2777,NICE,NICE Ltd.,Technology,Computer Peripherals,Israel,10.50B,58.25,167.29,-2.36%,"293,796"
2776,CCMP,Cabot Microelectronics Corporation,Technology,Semiconductor Equipment & Materials,USA,4.34B,58.13,143.63,-5.18%,"226,866"
2775,SITE,"SiteOne Landscape Supply, Inc.",Industrial Goods,Small Tools & Accessories,USA,4.51B,58.02,104.03,-5.90%,"360,993"
2774,NVDA,NVIDIA Corporation,Technology,Semiconductor - Specialized,USA,168.35B,57.98,262.05,-4.11%,"26,242,551"
2773,SPSC,"SPS Commerce, Inc.",Technology,Application Software,USA,1.95B,57.96,54.37,-1.66%,"173,964"
2772,ETSY,"Etsy, Inc.",Services,"Specialty Retail, Other",USA,5.99B,57.88,49.89,-2.81%,"3,977,423"
2771,ADBE,Adobe Inc.,Technology,Application Software,USA,172.37B,57.84,347.8,-2.69%,"3,813,338"
2770,STNE,StoneCo Ltd.,Technology,Application Software,Brazil,11.44B,57.75,41,-1.87%,"2,806,513"
2769,HSTM,"HealthStream, Inc.",Technology,Healthcare Information Services,USA,795.93M,57.4,25.14,-3.46%,"163,595"
2768,KNSL,"Kinsale Capital Group, Inc.",Financial,Property & Casualty Insurance,USA,2.86B,57.27,130.46,3.23%,"236,691"
2767,WWE,"World Wrestling Entertainment, Inc.",Services,Entertainment - Diversified,USA,3.59B,57.22,48.81,0.16%,"2,192,822"
2766,CABO,"Cable One, Inc.",Technology,Diversified Communication Services,USA,9.57B,57.13,1665,-5.12%,"60,904"
2765,FICO,Fair Isaac Corporation,Technology,Business Software & Services,USA,11.68B,57.05,390.38,-3.06%,"219,514"
2764,DLR,"Digital Realty Trust, Inc.",Financial,REIT - Office,USA,27.83B,56.85,133.54,-1.28%,"5,024,665"
2763,ZAGG,ZAGG Inc,Services,"Specialty Retail, Other",USA,210.73M,56.8,7.1,-11.25%,"536,890"
2762,NIU,Niu Technologies,Consumer Goods,Auto Manufacturers - Major,China,681.86M,56.78,8.63,-2.82%,"128,555"
2761,OLED,Universal Display Corporation,Technology,Semiconductor Equipment & Materials,USA,7.47B,56.41,154.72,-3.49%,"1,022,982"
2760,LSCC,Lattice Semiconductor Corporation,Technology,Semiconductor - Specialized,USA,2.40B,56.36,17.81,-3.26%,"3,456,500"
2759,FTNT,"Fortinet, Inc.",Technology,Application Software,USA,18.52B,56.3,105.05,-3.36%,"2,786,109"
2758,NRC,National Research Corporation,Healthcare,Medical Laboratories & Research,USA,1.66B,56.07,66.67,0.68%,"49,345"
2757,MANH,"Manhattan Associates, Inc.",Technology,Application Software,USA,4.77B,55.55,73.21,-1.56%,"352,090"
2756,AAON,"AAON, Inc.",Industrial Goods,General Building Materials,USA,2.82B,55.52,53.02,-1.38%,"212,112"
2755,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Financial,REIT - Diversified,USA,2.44B,55.38,38.16,-0.65%,"588,977"
2754,LULU,Lululemon Athletica Inc.,Consumer Goods,Textile - Apparel Clothing,Canada,32.06B,55.25,238.81,-3.01%,"1,542,773"
2753,EPAC,Enerpac Tool Group Corp.,Industrial Goods,Diversified Machinery,USA,1.36B,55.23,22.7,-5.30%,"324,504"
2752,IT,"Gartner, Inc.",Technology,Information Technology Services,USA,12.53B,55.01,141.1,-5.42%,"730,631"
2751,COR,CoreSite Realty Corporation,Financial,REIT - Office,USA,4.24B,54.89,112.68,-1.31%,"343,670"
2750,BFAM,Bright Horizons Family Solutions Inc.,Services,Personal Services,USA,9.72B,54.66,167.25,-1.54%,"266,676"
2749,CPRX,"Catalyst Pharmaceuticals, Inc.",Healthcare,Biotechnology,USA,465.87M,54.58,4.53,-7.74%,"3,014,793"
2748,SAFM,"Sanderson Farms, Inc.",Consumer Goods,Food - Major Diversified,USA,2.88B,54.23,130.42,-2.51%,"505,348"
2747,XNCR,"Xencor, Inc.",Healthcare,Biotechnology,USA,1.87B,54.21,32.09,-3.69%,"694,066"
2746,USPH,"U.S. Physical Therapy, Inc.",Healthcare,Specialized Health Services,USA,1.59B,54.02,125.75,-3.62%,"77,951"
2745,VTR,"Ventas, Inc.",Financial,REIT - Healthcare Facilities,USA,22.27B,53.69,59.81,-5.14%,"4,997,919"
2744,TPCO,Tribune Publishing Company,Services,Publishing - Newspapers,USA,450.91M,53.61,12.33,-1.44%,"95,213"
2741,STRT,Strattec Security Corporation,Consumer Goods,Auto Parts,USA,88.82M,53.43,22.6,-5.91%,"7,226"
2742,LINK,"Interlink Electronics, Inc.",Technology,Diversified Electronics,USA,35.37M,53.43,5.45,-0.18%,494
2743,TAP-A,Molson Coors Beverage Company,Consumer Goods,Beverages - Brewers,USA,151.87M,53.43,59.31,0.53%,60
2740,BCO,The Brink's Company,Services,Security & Protection Services,USA,4.03B,53.4,80.16,-2.95%,"257,936"
2738,TDG,TransDigm Group Incorporated,Industrial Goods,Aerospace/Defense Products & Services,USA,30.93B,53.34,572.21,-4.86%,"614,497"
2739,YETI,"YETI Holdings, Inc.",Consumer Goods,Packaging & Containers,USA,2.76B,53.34,31.15,-2.32%,"2,318,887"
2737,NXGN,"NextGen Healthcare, Inc.",Technology,Healthcare Information Services,USA,877.86M,53.33,13.12,-1.80%,"364,751"
2736,EDU,New Oriental Education & Technology Group Inc.,Services,Education & Training Services,China,21.28B,53.07,134.47,-0.23%,"837,753"
2735,CPT,Camden Property Trust,Financial,REIT - Residential,USA,11.22B,53,116.55,-2.25%,"790,115"
2734,PYPL,"PayPal Holdings, Inc.",Financial,Credit Services,USA,131.79B,52.98,109.66,-5.82%,"13,292,979"
2733,ARE,"Alexandria Real Estate Equities, Inc.",Financial,REIT - Office,USA,20.17B,52.84,163.65,-1.85%,"758,726"
2732,IDXX,"IDEXX Laboratories, Inc.",Healthcare,Diagnostic Substances,USA,22.17B,52.54,256.71,-4.86%,"645,184"
2731,SPNS,Sapiens International Corporation N.V.,Technology,Business Software & Services,Israel,1.21B,52.51,24.1,-3.06%,"180,824"
2730,ITRI,"Itron, Inc.",Technology,Scientific & Technical Instruments,USA,3.13B,52.4,76.98,-1.96%,"694,139"
2729,LMB,"Limbach Holdings, Inc.",Industrial Goods,Heavy Construction,USA,32.44M,52.35,4.45,0.00%,"13,434"
2728,RMD,ResMed Inc.,Healthcare,Medical Instruments & Supplies,USA,24.27B,52.24,165.81,-2.37%,"434,382"
2727,PPD,"PPD, Inc.",Healthcare,Drugs - Generic,USA,9.95B,52.18,28.44,-5.14%,"775,286"
2726,ANSS,"ANSYS, Inc.",Technology,Application Software,USA,22.97B,52.17,266.44,-3.72%,"680,045"
2725,AAT,"American Assets Trust, Inc.",Financial,REIT - Retail,USA,2.64B,52.14,44.06,-2.69%,"236,601"
2723,NYMTN,"New York Mortgage Trust, Inc.",Financial,Mortgage Investment,USA,3.61B,52,25.53,-1.43%,"28,576"
2724,SYNH,"Syneos Health, Inc.",Healthcare,Medical Laboratories & Research,USA,6.77B,52,64.64,-3.74%,"420,967"
2722,PRSC,The Providence Service Corporation,Healthcare,Specialized Health Services,USA,858.27M,51.94,67.58,-2.79%,"54,263"
2721,ELS,"Equity LifeStyle Properties, Inc.",Financial,REIT - Residential,USA,13.77B,51.8,75.37,-1.45%,"960,184"
